L 04/05/2017 - 00:03:40: SourceMod error session started
L 04/05/2017 - 00:03:40: Info (map "emp_streetsoffire") (file "errors_20170405.log")
L 04/05/2017 - 22:01:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:02:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:03:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:03:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:04:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:04:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:04:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:04:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:04:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:05:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:05:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:05:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:05:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:05:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:06:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:07:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:08:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:08:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:08:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:09:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:10:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:11:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:11:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:11:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:11:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:11:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:12:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:13:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:13:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:14:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:14:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:15:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:15:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:15:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:15:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:15:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:16:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:16:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:16:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:17:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:17:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:17:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:17:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:17:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:18:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:19:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:19:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:19:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:19:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:19:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:20:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:20:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:21:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:21:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:21:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:21:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:22:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:22:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:22:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:22:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:23:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:24:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:24:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:24:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:25:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:29: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:26:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:27:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:28:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:28:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:28:23: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:28:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:28:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:29:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:30:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:31:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:31:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:31:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:31:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:32:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:33:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:34:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:34:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:34:54: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 22:34:54: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 22:34:54: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 22:34:54: [SM] Blaming: maprate.smx()
L 04/05/2017 - 22:34:54: [SM] Call stack trace:
L 04/05/2017 - 22:34:54: [SM]   [0] SetFailState
L 04/05/2017 - 22:34:54: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 22:35:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:35:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:35:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:35:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:36:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:36:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:36:36: [SM] Exception reported: Client 24 is not in game
L 04/05/2017 - 22:36:36: [SM] Blaming: squadcontrol.smx()
L 04/05/2017 - 22:36:36: [SM] Call stack trace:
L 04/05/2017 - 22:36:36: [SM]   [0] GetClientTeam
L 04/05/2017 - 22:36:36: [SM]   [1] Line 109, squadcontrol.sp::Command_Points()
L 04/05/2017 - 22:36:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:36:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:36:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:37:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:38:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:38:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:38:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:38:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:38:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:39:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:40:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:41:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:42:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:42:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:42:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:42:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:42:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:43:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:44:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:45:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:45:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:45:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:46:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:46:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:47:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:47:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:47:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:47:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 22:47:45: [SM] Exception reported: Plugin not runnable
