L 04/06/2017 - 00:02:05: SourceMod error session started
L 04/06/2017 - 00:02:05: Info (map "emp_duststorm") (file "errors_20170406.log")
L 04/06/2017 - 15:49:23: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:49:23: [SM] Call stack trace:
L 04/06/2017 - 15:49:23: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:23: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:52: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 15:49:58: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:49:58: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:49:58: [SM] Call stack trace:
L 04/06/2017 - 15:49:58: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:50:45: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:50:45: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:50:45: [SM] Call stack trace:
L 04/06/2017 - 15:50:45: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:50:56: [SM] Exception reported: Array index is out of bounds
L 04/06/2017 - 15:50:56: [SM] Blaming: squadcontrol.smx()
L 04/06/2017 - 15:50:56: [SM] Call stack trace:
L 04/06/2017 - 15:50:56: [SM]   [1] Line 132, squadcontrol.sp::Event_PlayerTeam()
L 04/06/2017 - 15:54:26: [SM] Exception reported: Plugin not runnable
L 04/06/2017 - 16:07:34: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 16:07:34: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 16:07:40: Error log file session closed.
L 04/06/2017 - 16:07:40: SourceMod error session started
L 04/06/2017 - 16:07:40: Info (map "emp_crossroads") (file "errors_20170406.log")
L 04/06/2017 - 16:07:40: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 16:07:40: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 16:07:40: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 16:33:35: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 16:33:35: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 16:33:41: Error log file session closed.
L 04/06/2017 - 16:33:41: SourceMod error session started
L 04/06/2017 - 16:33:41: Info (map "emp_drygulch_a6") (file "errors_20170406.log")
L 04/06/2017 - 16:33:41: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 16:33:41: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 16:33:41: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 17:13:38: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 17:13:38: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 17:13:44: Error log file session closed.
L 04/06/2017 - 17:13:44: SourceMod error session started
L 04/06/2017 - 17:13:44: Info (map "emp_district402") (file "errors_20170406.log")
L 04/06/2017 - 17:13:44: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 17:13:44: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 17:13:44: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 17:28:22: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 17:28:22: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 17:28:28: Error log file session closed.
L 04/06/2017 - 17:28:28: SourceMod error session started
L 04/06/2017 - 17:28:28: Info (map "emp_urbanchaos") (file "errors_20170406.log")
L 04/06/2017 - 17:28:28: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 17:28:28: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 17:28:29: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 17:45:14: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 17:45:14: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 17:45:21: Error log file session closed.
L 04/06/2017 - 17:45:21: SourceMod error session started
L 04/06/2017 - 17:45:21: Info (map "emp_glycencity") (file "errors_20170406.log")
L 04/06/2017 - 17:45:21: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 17:45:21: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 17:45:21: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 18:04:13: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 18:04:13: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 18:04:18: Error log file session closed.
L 04/06/2017 - 18:04:18: SourceMod error session started
L 04/06/2017 - 18:04:18: Info (map "emp_beachfront_b2") (file "errors_20170406.log")
L 04/06/2017 - 18:04:18: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 18:04:18: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 18:04:18: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 20:28:42: [umc-core.smx] VOTING: Not enough options to run a vote. 1 options available.
L 04/06/2017 - 20:28:42: [umc-core.smx] Could not start core vote.
L 04/06/2017 - 20:28:47: Error log file session closed.
L 04/06/2017 - 20:28:47: SourceMod error session started
L 04/06/2017 - 20:28:47: Info (map "emp_flat_fix") (file "errors_20170406.log")
L 04/06/2017 - 20:28:47: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 20:28:47: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 20:28:48: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 22:54:16: [SM] Exception reported: Invalid timer handle cb21020b (error 1)
L 04/06/2017 - 22:54:16: [SM] Blaming: umc-emp-mapvote.smx()
L 04/06/2017 - 22:54:16: [SM] Call stack trace:
L 04/06/2017 - 22:54:16: [SM]   [0] KillTimer
L 04/06/2017 - 22:54:16: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/06/2017 - 22:54:16: [SM]   [3] Call_Finish
L 04/06/2017 - 22:54:16: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/06/2017 - 22:54:16: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/06/2017 - 22:54:16: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/06/2017 - 22:54:16: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/06/2017 - 22:54:16: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/06/2017 - 22:54:16: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/06/2017 - 22:54:16: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/06/2017 - 22:54:22: Error log file session closed.
L 04/06/2017 - 22:54:22: SourceMod error session started
L 04/06/2017 - 22:54:22: Info (map "emp_coast") (file "errors_20170406.log")
L 04/06/2017 - 22:54:22: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 22:54:22: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 22:54:22: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 23:20:49: [SM] Exception reported: Invalid timer handle dd55025f (error 1)
L 04/06/2017 - 23:20:49: [SM] Blaming: umc-emp-mapvote.smx()
L 04/06/2017 - 23:20:49: [SM] Call stack trace:
L 04/06/2017 - 23:20:49: [SM]   [0] KillTimer
L 04/06/2017 - 23:20:49: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/06/2017 - 23:20:49: [SM]   [3] Call_Finish
L 04/06/2017 - 23:20:49: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/06/2017 - 23:20:49: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/06/2017 - 23:20:49: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/06/2017 - 23:20:49: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/06/2017 - 23:20:49: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/06/2017 - 23:20:49: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/06/2017 - 23:20:49: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/06/2017 - 23:20:55: Error log file session closed.
L 04/06/2017 - 23:20:55: SourceMod error session started
L 04/06/2017 - 23:20:55: Info (map "emp_streetsoffire") (file "errors_20170406.log")
L 04/06/2017 - 23:20:55: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 23:20:55: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 23:20:55: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/06/2017 - 23:53:57: [SM] Exception reported: Invalid timer handle f9880270 (error 1)
L 04/06/2017 - 23:53:57: [SM] Blaming: umc-emp-mapvote.smx()
L 04/06/2017 - 23:53:57: [SM] Call stack trace:
L 04/06/2017 - 23:53:57: [SM]   [0] KillTimer
L 04/06/2017 - 23:53:57: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/06/2017 - 23:53:57: [SM]   [3] Call_Finish
L 04/06/2017 - 23:53:57: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/06/2017 - 23:53:57: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/06/2017 - 23:53:57: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/06/2017 - 23:53:57: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/06/2017 - 23:53:57: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/06/2017 - 23:53:57: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/06/2017 - 23:53:57: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/06/2017 - 23:54:03: Error log file session closed.
L 04/06/2017 - 23:54:03: SourceMod error session started
L 04/06/2017 - 23:54:03: Info (map "emp_palmbay_fix") (file "errors_20170406.log")
L 04/06/2017 - 23:54:03: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/06/2017 - 23:54:03: [SM] Error (line 0, column 0): Stream failed to open
L 04/06/2017 - 23:54:03: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
